"User Id",Name,Username,"Twitter Joined Date (UTC)","Verified or Non-Verified",Bio,Location,Website,"Tweets Count","Following Count","Followers Count","Lists Count","Likes Count","Profile URL","Profile Picture URL","Protected or Not Protected","Last Tweet Date (UTC)"
"""11094232""","Daniel Ek",eldsjal,"2007-12-12 16:39:54",Verified,"""Father, CEO and Founder of Spotify""",,https://t.co/tKXJzkaxhZ,5983,495,121994,2291,1038,https://twitter.com/eldsjal,https://pbs.twimg.com/profile_images/988146044449034241/j3BQbodY_normal.jpg,"Not Protected","2019-08-19 18:46:19"
"""708889078406598657""","𝔧𝔢𝔰𝔰𝔢 𝔰𝔞𝔦𝔫𝔱 𝔧𝔬𝔥𝔫",jessesaintjohn,"2016-03-13 05:35:01",Verified,"""songwriter: Britney, Camila, Sia, Charli, Lauv, Lizzo, The Nbhd, Kim +more ✨動. creative director""","i live in LA but luckly travel",https://t.co/v0PrJnmKpl,4290,997,12701,63,75565,https://twitter.com/jessesaintjohn,https://pbs.twimg.com/profile_images/1133307107992788993/O-PWCKZJ_normal.jpg,"Not Protected","2019-08-22 07:37:22"
"""18978610""","Sally Kohn",sallykohn,"2009-01-14 14:56:16",Verified,"""Mom. Writer. Activist. @TED talker. Traveler. Keynote speaker. Author of #TheOppositeOfHate. Human. Being.""","Brooklyn, NY",https://t.co/asloFNRaWl,51391,6667,117725,2975,29557,https://twitter.com/sallykohn,https://pbs.twimg.com/profile_images/743038494725918721/gPViRCLD_normal.jpg,"Not Protected","2019-08-02 12:19:30"
"""11912362""",WORLDSTARHIPHOP,WORLDSTAR,"2008-01-06 18:06:13",Verified,"""Instagram- @Worldstar Snap- @RealWorldstar FB/YT- /Worldstarhiphop Submit your videos to Posters@Worldstarhiphop.com #WSHH  Marketplace Sign Up👇""",USA,https://t.co/4BPZNCP8Oo,27750,3108,3880114,7236,225,https://twitter.com/WORLDSTAR,https://pbs.twimg.com/profile_images/488738791511703552/cxf92nyL_normal.png,"Not Protected","2019-08-22 00:10:50"
"""223047786""","Joanne The Scammer",joanneprada,"2010-12-05 06:43:36",Verified,"""THE owner of Bank of America. For serious inquiries: joannethescammer@yahoo.com""","Crazy Ass Florida",,9339,9377,621718,1706,7377,https://twitter.com/joanneprada,https://pbs.twimg.com/profile_images/1104654646373769217/Xy26i7bq_normal.jpg,"Not Protected","2019-07-10 23:13:42"
"""30791425""",𝒸𝓎𝓃,cynthialovely,"2009-04-13 02:57:21",Verified,"""musician. artist. writer. expressionista""","constant state of vertigo",https://t.co/bFvfgv8MFr,16267,437,22380,91,41731,https://twitter.com/cynthialovely,https://pbs.twimg.com/profile_images/1163601731198078976/UHHXVC8F_normal.jpg,"Not Protected","2019-08-22 00:46:13"
"""19719380""",AAUW,AAUW,"2009-01-29 16:44:35",Verified,"""💁🏿💁💁🏾 Empowering women and girls since 1881. Become a member today!""","Washington, DC",https://t.co/1qqPcMICYK,41542,14862,51131,1584,33973,https://twitter.com/AAUW,https://pbs.twimg.com/profile_images/963131524660060160/9VJyyoMG_normal.jpg,"Not Protected","2019-08-21 19:47:11"
"""1159251""","shervin pishevar",shervin,"2007-03-14 14:25:11",Verified,"""uber/slck/didi/arbnb/pstmts/robinhd/mz/wrby/pshmrk/rtr/ipsy/💊pack/💵shve/open🚪/fair/wag/getarnd/curlogy/ipsy/eaze/cdre/bolt +hyprl∞p/sherpa/brndlss/jmcty/webs""","Miami Beach, FL",https://t.co/8EfLDFeCPP,37892,4715,92518,2873,14930,https://twitter.com/shervin,https://pbs.twimg.com/profile_images/1142773717174497280/K7MpnVjl_normal.jpg,"Not Protected","2019-08-21 21:38:29"
"""100220864""","Bruno Mars",BrunoMars,"2009-12-29 13:07:04",Verified,"""""",,https://t.co/lrnSFFfTtz,4624,99,43137280,37630,350,https://twitter.com/BrunoMars,https://pbs.twimg.com/profile_images/1120172373322264576/IztE2Umy_normal.jpg,"Not Protected","2019-08-20 19:35:00"
"""2896348639""","Katy Perry Fragrance",kpfragrances,"2014-11-11 08:16:53",Verified,"""The official page for @KatyPerry Fragrances. Together We Are INDI VISIBLE. #KPIndiVisible. Available exclusively at Walgreens""",,https://t.co/Son3PjvhQ6,2327,184,45314,80,5497,https://twitter.com/kpfragrances,https://pbs.twimg.com/profile_images/1143515984147488777/-7sAKXX0_normal.png,"Not Protected","2019-08-20 13:09:03"
"""238319766""","Chris Rock",chrisrock,"2011-01-14 22:11:56",Verified,"""Click on website below to purchase tickets for The Total Black Out Tour.""","New York, NY",https://t.co/yGSIoah3ba,2444,266,5273853,12968,427,https://twitter.com/chrisrock,https://pbs.twimg.com/profile_images/959097249153404929/I1TY3agC_normal.jpg,"Not Protected","2019-08-16 12:04:07"
"""22107140""",GLUCKY,getglucky,"2009-02-27 04:30:43",Non-Verified,"""UK in LA. A&amp;R and R&amp;R @ Unsub Records. Pr🏳️‍🌈ud.""","Los Angeles, CA",https://t.co/qXrcOGGg94,12711,273,16309,89,3492,https://twitter.com/getglucky,https://pbs.twimg.com/profile_images/857850399029682179/8w--IM05_normal.jpg,"Not Protected","2019-08-09 21:06:24"
"""142118056""","Michael Kives",mkives,"2010-05-10 01:08:56",Non-Verified,"""""",,,638,594,5514,15,7461,https://twitter.com/mkives,https://pbs.twimg.com/profile_images/935203165657382912/NFt1g1Cq_normal.jpg,"Not Protected","2019-08-21 14:49:08"
"""1339835893""","Hillary Clinton",HillaryClinton,"2013-04-09 18:04:35",Verified,"""2016 Democratic Nominee, SecState, Senator, hair icon. Mom, Wife, Grandma x3, lawyer, advocate, fan of walks in the woods &amp; standing up for our democracy.""","New York, NY",https://t.co/99DVW9q1yt,11059,799,25213118,42262,1116,https://twitter.com/HillaryClinton,https://pbs.twimg.com/profile_images/1051914952192057344/xwZDe7zt_normal.jpg,"Not Protected","2019-08-21 18:45:10"
"""351303896""","Maisie Kirn",MaisieKirn,"2011-08-09 02:08:38",Non-Verified,"""One time collector of rocks but that didn't really work out so now I'm into Model UN. Harvard '20.""","Livingston, MT",,806,207,8520,14,2617,https://twitter.com/MaisieKirn,https://pbs.twimg.com/profile_images/632372900809605120/wQg41PM0_normal.jpg,"Not Protected","2019-08-17 00:12:20"
"""495766246""",lonelydot.,lonelydot,"2012-02-18 09:02:57",Non-Verified,"""we are lonelydots.""","los angeles",http://t.co/WwS4JzWHVX,104,0,6746,6,19,https://twitter.com/lonelydot,https://pbs.twimg.com/profile_images/581621471916642305/UoKHViG4_normal.jpg,Protected,
"""25142830""","Duke Dumont",DukeDumont,"2009-03-18 20:10:29",Verified,"""Record Maker""","LA via Rayners Lane",https://t.co/uzFuZEIr29,14492,3157,150161,720,11374,https://twitter.com/DukeDumont,https://pbs.twimg.com/profile_images/1160482547056484353/I7iNS0ZZ_normal.jpg,"Not Protected","2019-08-20 18:18:47"
"""25084660""","Ezra Koenig",arzE,"2009-03-18 14:52:55",Verified,"""vampire weekend lp4
snapchat: ezrafactoru""",,,10536,981,533407,2765,8612,https://twitter.com/arzE,https://pbs.twimg.com/profile_images/788104563857330176/K0IlC-si_normal.jpg,"Not Protected","2019-08-21 17:54:47"
"""9695312""",billboard,billboard,"2007-10-25 21:33:23",Verified,"""music • charts • news • more | @billboardcharts • @billboarddance • @billboardhiphop • @billboardlatin • @billboardpride • @billboardbiz""",Worldwide!,https://t.co/3IA5YKU30t,225806,3164,7597501,25176,6278,https://twitter.com/billboard,https://pbs.twimg.com/profile_images/1148300782242095105/9vWg5A_I_normal.png,"Not Protected","2019-08-22 09:40:02"
"""47139630""","petra collins",petracollins,"2009-06-14 18:06:28",Non-Verified,"""http://t.co/oEINzSFz""",,http://t.co/79FFVEAlP7,2687,161,34301,180,2832,https://twitter.com/petracollins,https://pbs.twimg.com/profile_images/682393545315991552/7adfqc1c_normal.jpg,"Not Protected","2019-07-11 03:49:48"
"""338674715""","Elliot Tebele",FuckJerry,"2011-07-19 22:49:55",Verified,"""""","INSTAGRAM @FUCKJERRY",https://t.co/nkIttfiVXs,68,385,94666,325,816,https://twitter.com/FuckJerry,https://pbs.twimg.com/profile_images/1164184161827078145/_UvmNZ78_normal.jpg,Protected,
"""103012173""",Charli,charli_xcx,"2010-01-08 15:35:15",Verified,"""GONE FT @QUEENSCHRISTINE AND CROSS YOU OUT FT @SKYFERREIRA ARE OUT NOW 💕💕 PRE-SAVE MY NEW ALBUM CHARLI!""",LONDON,https://t.co/TIn61PmuxW,12769,894,3385286,4314,4886,https://twitter.com/charli_xcx,https://pbs.twimg.com/profile_images/1162400759159431168/eiJaIHj7_normal.jpg,"Not Protected","2019-08-21 11:52:22"
"""1630896181""","VICE News",vicenews,"2013-07-29 17:40:09",Verified,"""#VICENewsTonight airs Tuesday-Friday at 7:30 PM on @HBO / Call us: 1.888.317.8423 / Sign up now for the VICE News Daily Brief https://t.co/iAmmxEuTXE""",Worldwide,,107274,857,950830,11463,3889,https://twitter.com/vicenews,https://pbs.twimg.com/profile_images/1125407496854757376/_9bIv7p5_normal.png,"Not Protected","2019-08-22 09:00:00"
"""19279990""",donald,donaldglover,"2009-01-21 07:32:47",Verified,"""""",,,19,0,2436620,14181,1,https://twitter.com/donaldglover,https://pbs.twimg.com/profile_images/1017033035450109953/s6tpyPoa_normal.jpg,"Not Protected","2019-07-04 18:01:14"
"""22957878""","maggie mcguane",mkmcguane,"2009-03-05 18:44:08",Non-Verified,"""""",montana,,590,93,9273,17,222,https://twitter.com/mkmcguane,https://pbs.twimg.com/profile_images/480027696215244800/rLxTGA6J_normal.jpeg,"Not Protected","2018-12-31 01:39:57"
"""59949396""","Anna Kendrick",AnnaKendrick47,"2009-07-25 01:57:57",Verified,"""Pale, awkward and very very small. Form an orderly queue, gents.""","Location: probably by the food",https://t.co/EElXS7pxVV,2324,334,7350354,19860,1226,https://twitter.com/AnnaKendrick47,https://pbs.twimg.com/profile_images/481264998476308481/apDsLx3j_normal.jpeg,"Not Protected","2019-08-16 21:07:28"
"""457554412""","Sam Smith",samsmith,"2012-01-07 15:05:53",Verified,"""How Do You Sleep?  Listen now https://t.co/3HKVAIMJ7j""","London, England",https://t.co/pjttDci1ux,13712,1300,8045013,5632,35933,https://twitter.com/samsmith,https://pbs.twimg.com/profile_images/1148958047575969792/v03iWKvP_normal.jpg,"Not Protected","2019-08-21 09:38:25"
"""89898430""","jenny slate",jennyslate,"2009-11-14 08:16:42",Verified,"""I'm an Animaniac. My instagram is jennyslate. I'm glad to be here and I love tons of stuff.""","On A Whale in The Ocean",https://t.co/VBsfRewJGW,12863,613,476212,2617,6950,https://twitter.com/jennyslate,https://pbs.twimg.com/profile_images/550719630/5380_100606229067_828469067_1975257_6012291_n_normal.jpg,"Not Protected","2019-08-14 15:07:00"
"""27778893""","Nicole Richie",nicolerichie,"2009-03-31 01:16:52",Verified,"""I invented post-it's""",,https://t.co/dVUusGo1J1,4403,12598,4664312,20879,352,https://twitter.com/nicolerichie,https://pbs.twimg.com/profile_images/615927308688322560/w1gMQACf_normal.jpg,"Not Protected","2019-08-21 05:07:05"
"""111501462""","allie x",alliex,"2010-02-05 04:16:11",Verified,"""Singer, Songwriter, Starlet #SUPERSUNSET 🌇 OUT NOW""","Los Angeles, CA",https://t.co/GUqs2Z5uzx,9758,1541,62454,320,7407,https://twitter.com/alliex,https://pbs.twimg.com/profile_images/1127321270029152256/1rFF7iY0_normal.png,"Not Protected","2019-08-18 18:58:37"
"""826762334""","Keough Novak",KeoNovak,"2012-09-16 08:42:04",Non-Verified,"""""",,,529,231,30283,89,1922,https://twitter.com/KeoNovak,https://pbs.twimg.com/profile_images/570869084415373312/wiA5qAss_normal.jpeg,"Not Protected","2013-01-27 18:20:14"
